column,stored_system,stored_code,stored_display,occurrences,subjects
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C4441,Basal cell carcinoma of skin of scalp and neck,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C461,Kaposi's sarcoma of soft tissue,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C50921,Malignant neoplasm of unspecified site of right male breast,8,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C717,Malignant neoplasm of brain stem,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C8293,"Follicular lymphoma, unspecified, intra-abdominal lymph nodes",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C8410,"Sezary disease, unspecified site",8,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C8511,"Unspecified B-cell lymphoma, lymph nodes of head, face, and neck",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C8512,"Unspecified B-cell lymphoma, intrathoracic lymph nodes",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C862,Enteropathy-type (intestinal) T-cell lymphoma,8,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C9152,"Adult T-cell lymphoma/leukemia (HTLV-1-associated), in relapse",8,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C92A0,"Acute myeloid leukemia with multilineage dysplasia, not having achieved remission",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,C9300,"Acute monoblastic/monocytic leukemia, not having achieved remission",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D137,Benign neoplasm of endocrine pancreas,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D164,Benign neoplasm of bones of skull and face,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D332,"Benign neoplasm of brain, unspecified",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D37030,Neoplasm of uncertain behavior of the parotid salivary glands,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D3912,Neoplasm of uncertain behavior of left ovary,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D446,Neoplasm of uncertain behavior of carotid body,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D4622,Refractory anemia with excess of blasts 2,8,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D491,Neoplasm of unspecified behavior of respiratory system,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D494,Neoplasm of unspecified behavior of bladder,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D495,Neoplasm of unspecified behavior of other genitourinary organs,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D552,Anemia due to disorders of glycolytic enzymes,8,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E064,Drug-induced thyroiditis,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E0822,Diabetes mellitus due to underlying condition with diabetic chronic kidney disease,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E103592,"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye",8,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E113219,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E113519,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E1340,"Other specified diabetes mellitus with diabetic neuropathy, unspecified",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E248,Other Cushing's syndrome,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E343,Short stature due to endocrine disorder,8,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E8581,Light chain (AL) amyloidosis,8,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F062,Psychotic disorder with delusions due to known physiological condition,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F12159,"Cannabis abuse with psychotic disorder, unspecified",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F13230,"Sedatv/hyp/anxiolytc dependence w withdrawal, uncomplicated",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F1594,"Other stimulant use, unspecified with stimulant-induced mood disorder",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F16929,"Hallucinogen use, unspecified with intoxication, unspecified",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F19120,"Other psychoactive substance abuse with intoxication, uncomplicated",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F325,"Major depressive disorder, single episode, in full remission",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F513,Sleepwalking [somnambulism],8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F688,Other specified disorders of adult personality and behavior,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G032,Benign recurrent meningitis [Mollaret],8,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G0489,Other myelitis,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G219,"Secondary parkinsonism, unspecified",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G243,Spasmodic torticollis,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G372,Central pontine myelinolysis,8,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G40211,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, intractable, with status epilepticus",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G43819,"Other migraine, intractable, without status migrainosus",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G4736,Sleep related hypoventilation in conditions classified elsewhere,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G501,Atypical facial pain,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G55,Nerve root and plexus compressions in diseases classified elsewhere,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G723,Periodic paralysis,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G835,Locked-in state,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G988,Other disorders of nervous system,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H02844,Edema of left upper eyelid,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H02846,"Edema of left eye, unspecified eyelid",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H1189,Other specified disorders of conjunctiva,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H119,Unspecified disorder of conjunctiva,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H3090,"Unspecified chorioretinal inflammation, unspecified eye",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H3321,"Serous retinal detachment, right eye",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H33312,"Horseshoe tear of retina without detachment, left eye",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H34231,"Retinal artery branch occlusion, right eye",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H3560,"Retinal hemorrhage, unspecified eye",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H401134,"Primary open-angle glaucoma, bilateral, indeterminate stage",8,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H4310,"Vitreous hemorrhage, unspecified eye",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H44001,"Unspecified purulent endophthalmitis, right eye",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H52209,"Unspecified astigmatism, unspecified eye",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H53129,"Transient visual loss, unspecified eye",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H542,"Low vision, both eyes",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H5501,Congenital nystagmus,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H7092,"Unspecified mastoiditis, left ear",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H9042,"Sensorineural hearing loss, unilateral, left ear, with unrestricted hearing on the contralateral side",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H933X1,Disorders of right acoustic nerve,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H93A3,"Pulsatile tinnitus, bilateral",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I25700,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with unstable angina pectoris",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I63233,Cerebral infarction due to unspecified occlusion or stenosis of bilateral carotid arteries,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I636,"Cerebral infrc due to cerebral venous thombos, nonpyogenic",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I69944,Monoplegia of lower limb following unspecified cerebrovascular disease affecting left non-dominant side,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I70232,Atherosclerosis of native arteries of right leg with ulceration of calf,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I70402,"Unspecified atherosclerosis of autologous vein bypass graft(s) of the extremities, left leg",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I749,Embolism and thrombosis of unspecified artery,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I824Y1,Acute embolism and thrombosis of unspecified deep veins of right proximal lower extremity,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I82521,Chronic embolism and thrombosis of right iliac vein,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I83023,Varicose veins of left lower extremity with ulcer of ankle,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I83029,Varicose veins of left lower extremity with ulcer of unspecified site,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,J1081,Influenza due to other identified influenza virus with encephalopathy,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,J3501,Chronic tonsillitis,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,J431,Panlobular emphysema,8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,J95822,Acute and chronic postprocedural respiratory failure,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,J95860,Postprocedural hematoma of a respiratory system organ or structure following a respiratory system procedure,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K1232,Oral mucositis (ulcerative) due to other drugs,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K1329,"Other disturbances of oral epithelium, including tongue",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K2951,Unspecified chronic gastritis with bleeding,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K50818,Crohn's disease of both small and large intestine with other complication,8,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K51813,Other ulcerative colitis with fistula,8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K51912,"Ulcerative colitis, unspecified with intestinal obstruction",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K5793,"Dvtrcli of intest, part unsp, w/o perf or abscess w bleeding",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K744,Secondary biliary cirrhosis,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K8512,Biliary acute pancreatitis with infected necrosis,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K8522,Alcohol induced acute pancreatitis with infected necrosis,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L02219,"Cutaneous abscess of trunk, unspecified",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L100,Pemphigus vulgaris,8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L290,Pruritus ani,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L401,Generalized pustular psoriasis,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L518,Other erythema multiforme,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L89101,"Pressure ulcer of unspecified part of back, stage 1",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L89222,"Pressure ulcer of left hip, stage 2",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L89520,"Pressure ulcer of left ankle, unstageable",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L97111,Non-pressure chronic ulcer of right thigh limited to breakdown of skin,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L97318,Non-pressure chronic ulcer of right ankle with other specified severity,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L97328,Non-pressure chronic ulcer of left ankle with other specified severity,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L97413,Non-prs chr ulcer of right heel and midfoot w necros muscle,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L97513,Non-pressure chronic ulcer of other part of right foot with necrosis of muscle,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L981,Factitial dermatitis,8,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M00812,"Arthritis due to other bacteria, left shoulder",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M13812,"Other specified arthritis, left shoulder",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M13841,"Other specified arthritis, right hand",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M13852,"Other specified arthritis, left hip",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M20011,Mallet finger of right finger(s),8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M2548,"Effusion, other site",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M25539,Pain in unspecified wrist,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M25662,"Stiffness of left knee, not elsewhere classified",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M25851,"Other specified joint disorders, right hip",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M26602,"Left temporomandibular joint disorder, unspecified",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M26629,"Arthralgia of temporomandibular joint, unspecified side",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M4682,"Other specified inflammatory spondylopathies, cervical region",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M47898,"Other spondylosis, sacral and sacrococcygeal region",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M5033,"Other cervical disc degeneration, cervicothoracic region",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M6089,"Other myositis, multiple sites",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M67471,"Ganglion, right ankle and foot",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M71162,"Other infective bursitis, left knee",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M75111,"Incomplete rotator cuff tear or rupture of right shoulder, not specified as traumatic",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M84422A,"Pathological fracture, left humerus, initial encounter for fracture",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M84459A,"Pathological fracture, hip, unspecified, initial encounter for fracture",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M84511A,"Pathological fracture in neoplastic disease, right shoulder, initial encounter for fracture",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M84522A,"Pathological fracture in neoplastic disease, left humerus, initial encounter for fracture",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M86151,"Other acute osteomyelitis, right femur",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M86152,"Other acute osteomyelitis, left femur",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M86161,"Other acute osteomyelitis, right tibia and fibula",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M8888,Osteitis deformans of other bones,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M898X5,"Other specified disorders of bone, thigh",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M898X7,"Other specified disorders of bone, ankle and foot",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M96661,"Fracture of femur following insertion of orthopedic implant, joint prosthesis, or bone plate, right leg",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M9732XA,"Periprosthetic fracture around internal prosthetic left shoulder joint, initial encounter",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,N057,Unspecified nephritic syndrome with diffuse crescentic glomerulonephritis,8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,N3021,Other chronic cystitis with hematuria,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,N360,Urethral fistula,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,N429,"Disorder of prostate, unspecified",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,N489,"Disorder of penis, unspecified",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,N765,Ulceration of vagina,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,N909,"Noninflammatory disorder of vulva and perineum, unspecified",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,N9410,Unspecified dyspareunia,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,N94819,"Vulvodynia, unspecified",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O09812,"Supervision of pregnancy resulting from assisted reproductive technology, second trimester",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O115,"Pre-existing hypertension with pre-eclampsia, complicating the puerperium",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O2232,"Deep phlebothrombosis in pregnancy, second trimester",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O3482,"Maternal care for other abnormalities of pelvic organs, second trimester",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O368120,"Decreased fetal movements, second trimester, unsp",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O43122,"Velamentous insertion of umbilical cord, second trimester",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O468X2,"Other antepartum hemorrhage, second trimester",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O6012X1,"Preterm labor second trimester with preterm delivery second trimester, fetus 1",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O611,Failed instrumental induction of labor,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O659,"Obstructed labor due to maternal pelvic abnormality, unspecified",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O711,Rupture of uterus during labor,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O88211,"Thromboembolism in pregnancy, first trimester",8,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O8823,Thromboembolism in the puerperium,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O98511,"Other viral diseases complicating pregnancy, first trimester",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O9853,Other viral diseases complicating the puerperium,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,O99411,"Diseases of the circulatory system complicating pregnancy, first trimester",8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Q043,Other reduction deformities of brain,8,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Q180,"Sinus, fistula and cyst of branchial cleft",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Q281,Other malformations of precerebral vessels,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Q614,Renal dysplasia,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Q644,Malformation of urachus,8,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Q761,Klippel-Feil syndrome,8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Q789,"Osteochondrodysplasia, unspecified",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Q8501,"Neurofibromatosis, type 1",8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Q870,Congenital malformation syndromes predominantly affecting facial appearance,8,6
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Q87418,Marfan's syndrome with other cardiovascular manifestations,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R0782,Intercostal pain,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R1115,Cyclical vomiting syndrome unrelated to migraine,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R290,Tetany,8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R390,Extravasation of urine,8,7
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R402141,"Coma scale, eyes open, spontaneous, in the field [EMT or ambulance]",8,8
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R402144,"Coma scale, eyes open, spontaneous, 24 hours or more after hospital admission",8,8
